井上压力（MPa）,注水流量（L/Min）,回水流量（L/Min）,注入量（L）,回流量（L）,,,,,,
0.055917475,0.479643429,1.371702602,166.5224069,-47.40086013,,,,,,
0.171852963,0.014291261,1.372507709,166.5224189,-47.39971637,,,,,,
0.06074812,0.007045293,1.372507709,166.5224247,-47.39857262,,,,,,
0.065578765,0.016706584,1.373312817,166.5224386,-47.39742819,,,,,,
0.007611021,0.011070831,1.371702602,166.5224479,-47.3962851,,,,,,
0.002780376,0.014291261,1.370092387,166.5224598,-47.39514336,,,,,,
0.051086829,0.011070831,3.407014505,166.522469,-47.39230418,,,,,,
0.041425539,0.011875939,3.40540429,166.5224789,-47.38946634,,,,,,
0.147699736,0.010265724,3.399768537,166.5224875,-47.3866332,,,,,,
0.118715864,0.007045293,3.404599182,166.5224933,-47.38379604,,,,,,
0.089731992,0.005435078,3.409429827,166.5224979,-47.38095485,,,,,,
0.084901347,0.011070831,3.406209397,166.5225071,-47.37811634,,,,,,
0.075240056,0.011875939,2.160708007,166.522517,-47.37631575,,,,,,
0.094562637,-0.005836427,2.162318222,166.5225121,-47.37451382,,,,,,
0.012441667,0.011875939,2.168759083,166.522522,-47.37270652,,,,,,
-0.006880915,0.008655509,2.170369298,166.5225292,-47.37089788,,,,,,
0.031764248,0.007045293,2.171174405,166.5225351,-47.36908856,,,,,,
-0.002050269,0.006240186,2.16634376,166.5225403,-47.36728328,,,,,,
0.036594893,0.013486154,0.916011725,166.5225515,-47.36651993,,,,,,
0.022102957,0.007850401,0.901519789,166.5225581,-47.36576867,,,,,,
0.017272312,0.004629971,0.915206617,166.5225619,-47.365006,,,,,,
-0.002050269,0.006240186,0.909570864,166.5225671,-47.36424802,,,,,,
0.051086829,0.007850401,0.912791295,166.5225737,-47.36348736,,,,,,
0.084901347,0.007045293,0.908765757,166.5225796,-47.36273006,,,,,,
-0.002050269,0.008655509,1.692135409,166.5225868,-47.36131994,,,,,,
0.036594893,0.011070831,1.694550732,166.522596,-47.35990782,,,,,,
0.026933603,0.009460616,1.694550732,166.5226039,-47.35849569,,,,,,
0.031764248,0.014291261,1.688914979,166.5226158,-47.35708826,,,,,,
0.036594893,0.009460616,1.690525194,166.5226237,-47.35567949,,,,,,
0.036594893,0.009460616,1.685694549,166.5226316,-47.35427475,,,,,,
0.002780376,0.012681046,2.464233556,166.5226421,-47.35222122,,,,,,
-0.006880915,-0.002615997,2.472284632,166.5226399,-47.35016098,,,,,,
0.007611021,0.018316799,2.470674416,166.5226552,-47.34810209,,,,,,
0.041425539,0.011875939,2.466648879,166.5226651,-47.34604654,,,,,,
0.017272312,0.009460616,2.469064201,166.522673,-47.34398899,,,,,,
-0.002050269,0.011875939,2.468259094,166.5226829,-47.34193211,,,,,,
0.007611021,0.010265724,1.852351813,166.5226914,-47.34038848,,,,,,
0.007611021,0.012681046,1.850741598,166.522702,-47.3388462,,,,,,
0.026933603,0.007045293,1.84671606,166.5227079,-47.33730727,,,,,,
0.036594893,0.006240186,1.857987566,166.5227131,-47.33575894,,,,,,
0.051086829,0.014291261,1.855572243,166.522725,-47.33421263,,,,,,
0.065578765,0.014291261,1.84993649,166.5227369,-47.33267102,,,,,,
0.065578765,0.000604433,1.370092387,166.5227374,-47.33152928,,,,,,
0.041425539,0.007850401,1.372507709,166.5227439,-47.33038552,,,,,,
0.046256184,0.007850401,1.370092387,166.5227505,-47.32924378,,,,,,
0.080070701,0.008655509,1.373312817,166.5227577,-47.32809935,,,,,,
0.002780376,0.007850401,1.379753677,166.5227642,-47.32694955,,,,,,
0.167022317,0.015901477,1.378143462,166.5227775,-47.3258011,,,,,,
0.171852963,0.011070831,1.682474119,166.5227867,-47.32439904,,,,,,
0.162191672,0.006240186,1.693745624,166.5227919,-47.32298759,,,,,,
0.089731992,0.010265724,1.697771162,166.5228005,-47.32157278,,,,,,
0.099393283,0.007850401,1.694550732,166.522807,-47.32016065,,,,,,
0.162191672,0.007850401,1.688914979,166.5228136,-47.31875322,,,,,,
0.128377155,0.003824863,1.694550732,166.5228167,-47.3173411,,,,,,
0.147699736,0.009460616,1.688914979,166.5228246,-47.31593367,,,,,,
0.181514253,0.015901477,1.686499656,166.5228379,-47.31452825,,,,,,
0.152530381,0.007045293,1.853156921,166.5228437,-47.31298395,,,,,,
0.147699736,0.007045293,1.852351813,166.5228496,-47.31144033,,,,,,
0.167022317,0.006240186,1.854767136,166.5228548,-47.30989469,,,,,,
0.171852963,0.011875939,1.842690522,166.5228647,-47.30835911,,,,,,
0.104223928,0.005435078,1.853962028,166.5228692,-47.30681414,,,,,,
0.055917475,0.007850401,1.856377351,166.5228758,-47.30526716,,,,,,
0.007611021,0.010265724,1.536749651,166.5228843,-47.30398654,,,,,,
0.012441667,0.011070831,1.535944543,166.5228936,-47.30270658,,,,,,
0.022102957,0.006240186,1.541580296,166.5228988,-47.30142193,,,,,,
0.055917475,0.011070831,1.542385404,166.522908,-47.30013661,,,,,,
0.007611021,0.012681046,1.537554758,166.5229186,-47.29885532,,,,,,
0.022102957,0.001409541,1.535139436,166.5229197,-47.29757603,,,,,,
0.017272312,0.010265724,1.369287279,166.5229283,-47.29643496,,,,,,
0.065578765,0.010265724,1.37572814,166.5229368,-47.29528852,,,,,,
0.147699736,0.008655509,1.377338355,166.5229441,-47.29414074,,,,,,
0.171852963,0.000604433,1.376533247,166.5229446,-47.29299363,,,,,,
0.099393283,0.008655509,1.382974108,166.5229518,-47.29184115,,,,,,
0.017272312,0.008655509,1.37572814,166.522959,-47.29069471,,,,,,
0.089731992,0.006240186,1.689720087,166.5229642,-47.28928661,,,,,,
0.075240056,0.004629971,1.689720087,166.522968,-47.28787851,,,,,,
0.017272312,0.011070831,1.688109871,166.5229773,-47.28647175,,,,,,
0.012441667,0.013486154,1.690525194,166.5229885,-47.28506298,,,,,,
0.026933603,0.008655509,1.693745624,166.5229957,-47.28365152,,,,,,
0.075240056,0.009460616,1.695355839,166.5230036,-47.28223873,,,,,,
0.1332078,0.012681046,1.691330302,166.5230142,-47.28082929,,,,,,
0.113885219,0.008655509,1.682474119,166.5230214,-47.27942722,,,,,,
0.051086829,0.005435078,1.691330302,166.5230259,-47.27801778,,,,,,
0.002780376,0.007850401,1.687304764,166.5230325,-47.2766117,,,,,,
0.026933603,0.014291261,1.688914979,166.5230444,-47.27520427,,,,,,
0.046256184,-0.002615997,1.688109871,166.5230422,-47.27379751,,,,,,
0.022102957,0.017511692,1.539970081,166.5230568,-47.2725142,,,,,,
0.051086829,0.014291261,1.532724113,166.5230687,-47.27123693,,,,,,
-0.006880915,0.006240186,1.532724113,166.5230739,-47.26995966,,,,,,
0.06074812,0.009460616,1.535944543,166.5230818,-47.26867971,,,,,,
0.167022317,0.011070831,1.540775189,166.523091,-47.26739573,,,,,,
0.065578765,0.009460616,1.529503683,166.5230989,-47.26612114,,,,,,
0.065578765,0.011875939,1.534334328,166.5231088,-47.26484253,,,,,,
-0.006880915,0.005435078,1.543190511,166.5231133,-47.26355654,,,,,,
0.026933603,0.010265724,1.532724113,166.5231219,-47.26227927,,,,,,
0.084901347,0.011070831,1.537554758,166.5231311,-47.26099797,,,,,,
0.147699736,-0.00181089,1.537554758,166.5231296,-47.25971667,,,,,,
0.031764248,0.014291261,1.538359866,166.5231415,-47.25843471,,,,,,
0.041425539,0.008655509,1.690525194,166.5231487,-47.25702594,,,,,,
0.022102957,0.009460616,1.693745624,166.5231566,-47.25561448,,,,,,
0.041425539,0.007045293,1.692135409,166.5231625,-47.25420437,,,,,,
0.017272312,0.007850401,1.694550732,166.523169,-47.25279224,,,,,,
0.055917475,0.007045293,1.681669011,166.5231749,-47.25139085,,,,,,
0.123546509,0.004629971,1.69857627,166.5231787,-47.24997537,,,,,,
0.022102957,0.005435078,1.690525194,166.5231833,-47.2485666,,,,,,
0.070409411,-0.001005782,1.694550732,166.5231824,-47.24715448,,,,,,
0.036594893,0.010265724,1.689720087,166.523191,-47.24574638,,,,,,
-0.035864787,0.008655509,1.694550732,166.5231982,-47.24433425,,,,,,
0.104223928,0.004629971,1.695355839,166.523202,-47.24292145,,,,,,
0.152530381,0.007850401,1.693745624,166.5232086,-47.24151,,,,,,
0.157361027,0.007045293,1.534334328,166.5232145,-47.24023139,,,,,,
0.089731992,0.007045293,1.537554758,166.5232203,-47.23895009,,,,,,
0.002780376,0.009460616,1.52708836,166.5232282,-47.23767752,,,,,,
-0.035864787,0.011875939,1.537554758,166.5232381,-47.23639622,,,,,,
0.084901347,0.010265724,1.539970081,166.5232467,-47.23511291,,,,,,
0.041425539,0.006240186,1.535944543,166.5232519,-47.23383296,,,,,,
0.104223928,0.010265724,1.535944543,166.5232604,-47.23255301,,,,,,
0.152530381,0.009460616,1.53030879,166.5232683,-47.23127775,,,,,,
0.065578765,0.011875939,1.537554758,166.5232782,-47.22999645,,,,,,
0.055917475,0.008655509,1.538359866,166.5232854,-47.22871449,,,,,,
0.036594893,0.009460616,1.534334328,166.5232933,-47.22743588,,,,,,
0.026933603,0.007045293,1.531919006,166.5232992,-47.22615928,,,,,,
0.109054573,0.007850401,1.540775189,166.5233057,-47.2248753,,,,,,
0.099393283,0.007850401,1.534334328,166.5233122,-47.22359668,,,,,,
0.065578765,0.007850401,1.538359866,166.5233188,-47.22231472,,,,,,
0.070409411,-0.000200675,1.541580296,166.5233186,-47.22103007,,,,,,
0.002780376,0.008655509,1.534334328,166.5233258,-47.21975146,,,,,,
-0.01171156,0.008655509,1.535944543,166.5233331,-47.2184715,,,,,,
0.1332078,0.010265724,1.537554758,166.5233416,-47.21719021,,,,,,
0.055917475,0.010265724,1.539164974,166.5233502,-47.21590757,,,,,,
0.022102957,0.009460616,1.534334328,166.523358,-47.21462896,,,,,,
0.046256184,0.008655509,1.527893468,166.5233653,-47.21335571,,,,,,
0.012441667,0.008655509,1.540775189,166.5233725,-47.21207173,,,,,,
0.157361027,0.009460616,1.540775189,166.5233804,-47.21078775,,,,,,
0.080070701,0.007850401,1.539164974,166.5233869,-47.20950512,,,,,,
0.046256184,0.010265724,1.536749651,166.5233955,-47.20822449,,,,,,
0.026933603,0.005435078,1.535944543,166.5234,-47.20694454,,,,,,
0.084901347,0.010265724,1.539164974,166.5234085,-47.2056619,,,,,,
0.186344899,0.011070831,1.535944543,166.5234178,-47.20438195,,,,,,
-0.060018013,0.009460616,1.536749651,166.5234256,-47.20310132,,,,,,
0.046256184,0.011070831,1.539164974,166.5234349,-47.20181868,,,,,,
0.017272312,0.007045293,1.531919006,166.5234407,-47.20054209,,,,,,
0.070409411,0.008655509,1.528698575,166.523448,-47.19926817,,,,,,
0.089731992,0.005435078,1.537554758,166.5234525,-47.19798687,,,,,,
0.157361027,0.007850401,1.539164974,166.523459,-47.19670424,,,,,,
0.026933603,0.009460616,1.539970081,166.5234669,-47.19542093,,,,,,
-0.031034141,0.009460616,1.535944543,166.5234748,-47.19414097,,,,,,
0.022102957,0.003824863,1.539164974,166.523478,-47.19285834,,,,,,
0.022102957,0.011070831,1.533529221,166.5234872,-47.1915804,,,,,,
0.109054573,0.019121907,1.536749651,166.5235031,-47.19029977,,,,,,
0.036594893,0.006240186,1.535139436,166.5235083,-47.18902049,,,,,,
0.007611021,0.014291261,1.538359866,166.5235202,-47.18773852,,,,,,
0.012441667,0.011070831,1.535944543,166.5235295,-47.18645857,,,,,,
0.041425539,0.008655509,1.542385404,166.5235367,-47.18517325,,,,,,
0.094562637,0.002214648,1.539970081,166.5235385,-47.18388994,,,,,,
-0.021372851,0.010265724,1.540775189,166.5235471,-47.18260596,,,,,,
-0.060018013,0.005435078,1.532724113,166.5235516,-47.18132869,,,,,,
0.036594893,0.004629971,1.534334328,166.5235555,-47.18005008,,,,,,
0.109054573,0.003824863,1.533529221,166.5235587,-47.17877214,,,,,,
0.171852963,-0.002615997,1.537554758,166.5235565,-47.17749084,,,,,,
0.089731992,0.009460616,1.533529221,166.5235644,-47.1762129,,,,,,
0.012441667,0.002214648,1.542385404,166.5235662,-47.17492758,,,,,,
-0.01171156,0.006240186,1.543190511,166.5235714,-47.17364159,,,,,,
0.012441667,-0.000200675,1.536749651,166.5235712,-47.17236096,,,,,,
0.046256184,0.005435078,1.534334328,166.5235758,-47.17108235,,,,,,
0.181514253,0.003824863,1.536749651,166.523579,-47.16980172,,,,,,
0.007611021,0.013486154,1.538359866,166.5235902,-47.16851976,,,,,,
0.065578765,0.015096369,1.538359866,166.5236028,-47.16723779,,,,,,
0.031764248,0.007045293,1.540775189,166.5236087,-47.16595381,,,,,,
0.026933603,0.022342337,1.538359866,166.5236273,-47.16467185,,,,,,
0.099393283,0.007850401,1.535139436,166.5236338,-47.16339256,,,,,,
0.055917475,0.011070831,1.533529221,166.523643,-47.16211462,,,,,,
-0.016542205,0.008655509,1.540775189,166.5236503,-47.16083064,,,,,,
0.012441667,0.009460616,1.536749651,166.5236581,-47.15955002,,,,,,
0.109054573,0.009460616,1.526283253,166.523666,-47.15827812,,,,,,
0.138038445,0.008655509,1.533529221,166.5236732,-47.15700017,,,,,,
0.031764248,0.008655509,1.543190511,166.5236804,-47.15571418,,,,,,
-0.006880915,0.005435078,1.539164974,166.523685,-47.15443154,,,,,,
0.089731992,0.008655509,1.535139436,166.5236922,-47.15315226,,,,,,
0.094562637,0.003824863,1.538359866,166.5236954,-47.1518703,,,,,,
0.036594893,0.015901477,1.535944543,166.5237086,-47.15059034,,,,,,
-0.016542205,0.007850401,1.541580296,166.5237152,-47.14930569,,,,,,
0.041425539,0.014291261,1.539970081,166.5237271,-47.14802238,,,,,,
0.084901347,0.011070831,1.537554758,166.5237363,-47.14674109,,,,,,
0.075240056,0.007045293,1.541580296,166.5237422,-47.14545644,,,,,,
0.070409411,0.007850401,1.533529221,166.5237487,-47.1441785,,,,,,
0.002780376,0.003019756,1.549631372,166.5237512,-47.14288714,,,,,,
0.080070701,0.008655509,1.536749651,166.5237584,-47.14160651,,,,,,
0.113885219,0.008655509,1.537554758,166.5237657,-47.14032522,,,,,,
0.084901347,0.004629971,1.534334328,166.5237695,-47.1390466,,,,,,
0.026933603,0.012681046,1.537554758,166.5237801,-47.13776531,,,,,,
0.046256184,0.007045293,1.541580296,166.523786,-47.13648066,,,,,,
0.084901347,0.006240186,1.540775189,166.5237912,-47.13519668,,,,,,
0.055917475,0.008655509,1.529503683,166.5237984,-47.13392209,,,,,,
-0.002050269,0.010265724,1.539970081,166.5238069,-47.13263878,,,,,,
0.012441667,0.009460616,1.535944543,166.5238148,-47.13135883,,,,,,
0.070409411,0.013486154,1.535139436,166.523826,-47.13007955,,,,,,
0.06074812,0.001409541,1.537554758,166.5238272,-47.12879825,,,,,,
0.012441667,0.019121907,1.538359866,166.5238432,-47.12751629,,,,,,
-0.002050269,0.014291261,1.540775189,166.5238551,-47.12623231,,,,,,
0.036594893,0.009460616,1.534334328,166.5238629,-47.12495369,,,,,,
0.186344899,0.007850401,1.535944543,166.5238695,-47.12367374,,,,,,
0.002780376,0.006240186,1.542385404,166.5238747,-47.12238842,,,,,,
0.036594893,0.008655509,1.531113898,166.5238819,-47.12111249,,,,,,
0.051086829,0.006240186,1.531919006,166.5238871,-47.11983589,,,,,,
0.157361027,0.006240186,1.543995619,166.5238923,-47.11854923,,,,,,
0.046256184,0.011875939,1.535944543,166.5239022,-47.11726927,,,,,,
0.007611021,0.011875939,1.537554758,166.5239121,-47.11598798,,,,,,
0.026933603,0.002214648,1.535944543,166.5239139,-47.11470803,,,,,,
0.109054573,0.009460616,1.537554758,166.5239218,-47.11342673,,,,,,
0.002780376,0.011875939,1.536749651,166.5239317,-47.11214611,,,,,,
0.036594893,0.010265724,1.537554758,166.5239403,-47.11086481,,,,,,
0.036594893,0.005435078,1.542385404,166.5239448,-47.10957949,,,,,,
0.181514253,0.009460616,1.539970081,166.5239527,-47.10829618,,,,,,
0.084901347,0.009460616,1.528698575,166.5239606,-47.10702226,,,,,,
-0.031034141,0.006240186,1.545605834,166.5239658,-47.10573426,,,,,,
0.026933603,0.001409541,1.539164974,166.5239669,-47.10445162,,,,,,
0.1332078,0.002214648,1.539970081,166.5239688,-47.10316831,,,,,,
0.031764248,0.010265724,1.536749651,166.5239773,-47.10188769,,,,,,
0.002780376,0.004629971,1.540775189,166.5239812,-47.10060371,,,,,,
-0.021372851,0.007850401,1.536749651,166.5239877,-47.09932308,,,,,,
0.075240056,0.011875939,1.539970081,166.5239976,-47.09803978,,,,,,
0.017272312,0.011070831,1.533529221,166.5240069,-47.09676184,,,,,,
0.031764248,0.004629971,1.535139436,166.5240107,-47.09548255,,,,,,
0.06074812,0.006240186,1.536749651,166.5240159,-47.09420193,,,,,,
0.1332078,0.010265724,1.527893468,166.5240245,-47.09292868,,,,,,
-0.006880915,0.007850401,1.541580296,166.524031,-47.09164403,,,,,,
0.041425539,0.015096369,1.536749651,166.5240436,-47.09036341,,,,,,
0.171852963,0.003824863,1.535944543,166.5240468,-47.08908345,,,,,,
0.055917475,0.007045293,1.542385404,166.5240527,-47.08779813,,,,,,
0.026933603,0.007045293,1.539970081,166.5240585,-47.08651483,,,,,,
-0.002050269,0.011070831,1.532724113,166.5240678,-47.08523755,,,,,,
0.104223928,0.012681046,1.529503683,166.5240783,-47.08396297,,,,,,
0.051086829,0.008655509,1.533529221,166.5240855,-47.08268503,,,,,,
0.031764248,0.015901477,1.538359866,166.5240988,-47.08140306,,,,,,
0.022102957,0.009460616,1.542385404,166.5241067,-47.08011774,,,,,,
0.1332078,0.010265724,1.542385404,166.5241152,-47.07883242,,,,,,
0.06074812,0.007045293,1.542385404,166.5241211,-47.0775471,,,,,,
-0.002050269,0.011070831,1.541580296,166.5241303,-47.07626245,,,,,,
0.104223928,0.007850401,1.533529221,166.5241369,-47.07498451,,,,,,
0.113885219,0.001409541,1.539164974,166.524138,-47.07370187,,,,,,
-0.01171156,0.007850401,1.536749651,166.5241446,-47.07242124,,,,,,
-0.006880915,0.017511692,1.535944543,166.5241592,-47.07114129,,,,,,
0.142869091,0.011875939,1.531113898,166.5241691,-47.06986536,,,,,,
0.089731992,0.007045293,1.543190511,166.5241749,-47.06857937,,,,,,
0.046256184,0.007045293,1.540775189,166.5241808,-47.06729539,,,,,,
0.075240056,0.011875939,1.537554758,166.5241907,-47.06601409,,,,,,
0.109054573,0.011875939,1.527893468,166.5242006,-47.06474085,,,,,,
0.046256184,0.007045293,1.537554758,166.5242065,-47.06345955,,,,,,
0.041425539,0.007850401,1.535139436,166.524213,-47.06218027,,,,,,
0.055917475,0.009460616,1.535944543,166.5242209,-47.06090032,,,,,,
0.036594893,-0.00181089,1.534334328,166.5242194,-47.05962171,,,,,,
0.070409411,0.018316799,1.537554758,166.5242347,-47.05834041,,,,,,
0.055917475,0.013486154,1.539164974,166.5242459,-47.05705777,,,,,,
0.031764248,0.007045293,1.531919006,166.5242518,-47.05578117,,,,,,
0.113885219,0.007045293,1.538359866,166.5242576,-47.05449921,,,,,,
0.012441667,0.013486154,1.539164974,166.5242689,-47.05321657,,,,,,
-0.002050269,0.005435078,1.528698575,166.5242734,-47.05194265,,,,,,
0.118715864,0.012681046,1.532724113,166.524284,-47.05066538,,,,,,
0.022102957,0.010265724,1.545605834,166.5242925,-47.04937738,,,,,,
-0.002050269,0.010265724,1.536749651,166.5243011,-47.04809675,,,,,,
0.181514253,0.012681046,1.537554758,166.5243117,-47.04681546,,,,,,
0.051086829,0.001409541,1.536749651,166.5243128,-47.04553483,,,,,,
0.002780376,0.013486154,1.539970081,166.5243241,-47.04425153,,,,,,
0.1332078,0.010265724,1.539970081,166.5243326,-47.04296822,,,,,,
0.012441667,0.010265724,1.537554758,166.5243412,-47.04168692,,,,,,
0.022102957,0.007045293,1.531919006,166.5243471,-47.04041032,,,,,,
0.118715864,0.009460616,1.541580296,166.5243549,-47.03912567,,,,,,
-0.006880915,0.005435078,1.532724113,166.5243595,-47.0378484,,,,,,
0.080070701,0.005435078,1.539164974,166.524364,-47.03656576,,,,,,
0.075240056,0.003824863,1.541580296,166.5243672,-47.03528111,,,,,,
0.031764248,0.011875939,1.534334328,166.5243771,-47.0340025,,,,,,
0.152530381,0.010265724,1.533529221,166.5243856,-47.03272456,,,,,,
-0.002050269,0.013486154,1.542385404,166.5243969,-47.03143924,,,,,,
0.055917475,0.005435078,1.544800726,166.5244014,-47.03015191,,,,,,
0.06074812,0.010265724,1.537554758,166.52441,-47.02887061,,,,,,
0.012441667,0.010265724,1.371702602,166.5244185,-47.02772753,,,,,,
0.118715864,0.004629971,1.371702602,166.5244224,-47.02658444,,,,,,
0.002780376,0.010265724,1.373312817,166.5244309,-47.02544001,,,,,,
-0.016542205,0.016706584,1.370897494,166.5244448,-47.0242976,,,,,,
0.089731992,0.009460616,1.37894857,166.5244527,-47.02314847,,,,,,
0.022102957,0.018316799,1.372507709,166.524468,-47.02200472,,,,,,
0.06074812,0.011070831,1.539970081,166.5244772,-47.02072141,,,,,,
0.075240056,0.011875939,1.542385404,166.5244871,-47.01943609,,,,,,
0.002780376,0.009460616,1.538359866,166.524495,-47.01815412,,,,,,
0.123546509,0.011875939,1.534334328,166.5245049,-47.01687551,,,,,,
0.075240056,0.005435078,1.531919006,166.5245094,-47.01559891,,,,,,
0.041425539,0.010265724,1.527893468,166.524518,-47.01432567,,,,,,
0.118715864,0.010265724,1.37572814,166.5245265,-47.01317923,,,,,,
-0.021372851,0.008655509,1.372507709,166.5245337,-47.01203547,,,,,,
0.046256184,0.012681046,1.377338355,166.5245443,-47.01088769,,,,,,
0.012441667,0.004629971,1.374117924,166.5245482,-47.00974259,,,,,,
